Time, Altitude - m, Altitude - ft, SpeedofSound - ft/sec, AirDensity - slug/ft3,TransVel - ft/sec,Mach, AoA - rad, AoA - deg, AoS - rad, AoS - deg, u_NED, v_NED, w_NED, u_NED - ft/sec, v_NED - ft/sec, w_NED - ft/sec, phi_rad, theta_rad, psi_rad, phi_deg, theta_deg, psi_deg, roll_rate, pitch_rate, yaw_rate, roll_rate - deg, pitch_rate - deg, yaw_rate - deg 
18.0900000000,7546.2111776018,24751.5726625338,1016.8596806904,0.0010762115,343.9091117887,0.5706843776,0.8926808854,51.1727896092,-0.0605308351,-3.4699204816,0.0000000004,0.0000000009,176.9225408412,0.0000000013,0.0000000031,580.3059339590,-0.0776660981,-0.6766410082,-1.9636223807,-4.4521967048,-38.7883380480,-112.5643402932,-0.0000000119,-0.0000000011,0.0062500577,-0.0000006839,-0.0000000610,0.3582835622
18.1000000000,7544.4414630229,24745.7679987150,1016.8840706265,0.0010764317,344.0992856426,0.5709862575,0.8926838283,51.1729583080,-0.0605699385,-3.4721620813,0.0000000004,0.0000000009,177.0203749499,0.0000000013,0.0000000031,580.6268298357,-0.0777160082,-0.6766361703,-1.9635426745,-4.4550577978,-38.7880607177,-112.5597711507,-0.0000000117,-0.0000000010,0.0062166625,-0.0000006701,-0.0000000595,0.3563691901
18.1100000000,7542.6707701026,24739.9601259365,1016.9084740459,0.0010766521,344.2894596024,0.5712881156,0.8926867573,51.1731262139,-0.0606088328,-3.4743916911,0.0000000004,0.0000000009,177.1182091131,0.0000000013,0.0000000031,580.9477258910,-0.0777656510,-0.6766313552,-1.9634633950,-4.4579035584,-38.7877846934,-112.5552264663,-0.0000000115,-0.0000000010,0.0061834207,-0.0000006566,-0.0000000581,0.3544636081
18.1200000000,7540.8990988404,24734.1490441966,1016.9328909487,0.0010768725,344.4796336680,0.5715899518,0.8926896725,51.1732933293,-0.0606475189,-3.4766093660,0.0000000004,0.0000000009,177.2160433307,0.0000000013,0.0000000031,581.2686221248,-0.0778150274,-0.6766265628,-1.9633845402,-4.4607340575,-38.7875099712,-112.5507061274,-0.0000000112,-0.0000000010,0.0061503317,-0.0000006434,-0.0000000567,0.3525667841
18.1300000000,7539.1264492358,24728.3347534934,1016.9573213349,0.0010770931,344.6698078395,0.5718917661,0.8926925740,51.1734596564,-0.0606859978,-3.4788151611,0.0000000004,0.0000000009,177.3138776028,0.0000000013,0.0000000031,581.5895185373,-0.0778641389,-0.6766217931,-1.9633061082,-4.4635493657,-38.7872365469,-112.5462100216,-0.0000000110,-0.0000000010,0.0061173949,-0.0000006304,-0.0000000553,0.3506786859
18.1400000000,7537.3528212882,24722.5172538252,1016.9817652045,0.0010773137,344.8599821170,0.5721935585,0.8926954618,51.1736251978,-0.0607242704,-3.4810091310,0.0000000004,0.0000000009,177.4117119295,0.0000000013,0.0000000031,581.9104151287,-0.0779129867,-0.6766170459,-1.9632280969,-4.4663495533,-38.7869644167,-112.5417380370,-0.0000000108,-0.0000000009,0.0060846097,-0.0000006176,-0.0000000540,0.3487992814
18.1500000000,7535.5782149970,24716.6965451902,1017.0062225574,0.0010775345,345.0501565005,0.5724953289,0.8926983359,51.1737899559,-0.0607623377,-3.4831913305,0.0000000004,0.0000000009,177.5095463107,0.0000000013,0.0000000031,582.2313118990,-0.0779615718,-0.6766123213,-1.9631505044,-4.4691346904,-38.7866935765,-112.5372900622,-0.0000000106,-0.0000000009,0.0060519756,-0.0000006051,-0.0000000527,0.3469285387
18.1600000000,7533.8026303618,24710.8726275866,1017.0306933938,0.0010777555,345.2403309901,0.5727970774,0.8927011964,51.1739539330,-0.0608002005,-3.4853618138,0.0000000004,0.0000000009,177.6073807464,0.0000000013,0.0000000031,582.5522088482,-0.0780098957,-0.6766076191,-1.9630733289,-4.4719048469,-38.7864240224,-112.5328659860,-0.0000000103,-0.0000000009,0.0060194921,-0.0000005929,-0.0000000514,0.3450664258
18.1700000000,7532.0260673819,24705.0455010127,1017.0551777135,0.0010779765,345.4305055858,0.5730988040,0.8927040433,51.1741171317,-0.0608378600,-3.4875206350,0.0000000004,0.0000000009,177.7052152368,0.0000000013,0.0000000031,582.8731059766,-0.0780579594,-0.6766029392,-1.9629965683,-4.4746600922,-38.7861557502,-112.5284656978,-0.0000000101,-0.0000000009,0.0059871586,-0.0000005809,-0.0000000502,0.3432129109
18.1800000000,7530.2485260569,24699.2151654665,1017.0796755166,0.0010781977,345.6206802878,0.5734005087,0.8927068767,51.1742795542,-0.0608753169,-3.4896678482,0.0000000004,0.0000000009,177.8030497818,0.0000000013,0.0000000031,583.1940032842,-0.0781057642,-0.6765982816,-1.9629202207,-4.4774004956,-38.7858887560,-112.5240890873,-0.0000000099,-0.0000000009,0.0059549745,-0.0000005691,-0.0000000490,0.3413679622
18.1900000000,7528.4700063861,24693.3816209464,1017.1041868032,0.0010784190,345.8108550960,0.5737021913,0.8927096965,51.1744412031,-0.0609125723,-3.4918035071,0.0000000004,0.0000000009,177.9008843814,0.0000000013,0.0000000031,583.5149007711,-0.0781533113,-0.6765936463,-1.9628442843,-4.4801261261,-38.7856230357,-112.5197360448,-0.0000000097,-0.0000000008,0.0059229392,-0.0000005576,-0.0000000478,0.3395315481
18.2000000000,7526.6905083691,24687.5448674505,1017.1287115731,0.0010786404,346.0010300105,0.5740038520,0.8927125030,51.1746020808,-0.0609496271,-3.4939276653,0.0000000004,0.0000000009,177.9987190358,0.0000000013,0.0000000031,583.8357984374,-0.0782006019,-0.6765890331,-1.9627687571,-4.4828370526,-38.7853585854,-112.5154064608,-0.0000000095,-0.0000000008,0.0058910523,-0.0000005463,-0.0000000466,0.3377036369
18.2100000000,7524.9100320052,24681.7049049770,1017.1532498265,0.0010788619,346.1912050314,0.5743054907,0.8927152960,51.1747621898,-0.0609864821,-3.4960403761,0.0000000004,0.0000000009,178.0965537449,0.0000000013,0.0000000031,584.1566962831,-0.0782476372,-0.6765844420,-1.9626936373,-4.4855333435,-38.7850954009,-112.5111002262,-0.0000000093,-0.0000000008,0.0058593132,-0.0000005352,-0.0000000455,0.3358841972
18.2200000000,7523.1285772940,24675.8617335242,1017.1778015633,0.0010790836,346.3813801587,0.5746071074,0.8927180756,51.1749215324,-0.0610231384,-3.4981416927,0.0000000004,0.0000000009,178.1943885087,0.0000000013,0.0000000031,584.4775943085,-0.0782944184,-0.6765798729,-1.9626189228,-4.4882150671,-38.7848334783,-112.5068172325,-0.0000000091,-0.0000000008,0.0058277213,-0.0000005243,-0.0000000444,0.3340731973
18.2300000000,7521.3461442348,24670.0153530903,1017.2023667836,0.0010793053,346.5715553926,0.5749087022,0.8927208419,51.1750801111,-0.0610595969,-3.5002316679,0.0000000004,0.0000000009,178.2922233273,0.0000000013,0.0000000031,584.7984925136,-0.0783409466,-0.6765753257,-1.9625446119,-4.4908822914,-38.7845728134,-112.5025573714,-0.0000000090,-0.0000000008,0.0057962761,-0.0000005136,-0.0000000433,0.3322706061
18.2400000000,7519.5627328272,24664.1657636734,1017.2269454873,0.0010795272,346.7617307330,0.5752102748,0.8927235950,51.1752379284,-0.0610958584,-3.5023103547,0.0000000004,0.0000000009,178.3900582008,0.0000000013,0.0000000031,585.1193908985,-0.0783872231,-0.6765708005,-1.9624707027,-4.4935350841,-38.7843134023,-112.4983205352,-0.0000000088,-0.0000000007,0.0057649771,-0.0000005032,-0.0000000423,0.3304763921
18.2500000000,7517.7783430706,24658.3129652717,1017.2515376745,0.0010797492,346.9519061799,0.5755118255,0.8927263348,51.1753949867,-0.0611319239,-3.5043778056,0.0000000004,0.0000000009,178.4878931290,0.0000000013,0.0000000031,585.4402894632,-0.0784332491,-0.6765662970,-1.9623971932,-4.4961735126,-38.7840552408,-112.4941066164,-0.0000000086,-0.0000000007,0.0057338236,-0.0000004929,-0.0000000413,0.3286905241
18.2600000000,7515.9929749645,24652.4569578835,1017.2761433451,0.0010799714,347.1420817336,0.5758133542,0.8927290614,51.1755512885,-0.0611677944,-3.5064340728,0.0000000004,0.0000000009,178.5857281122,0.0000000013,0.0000000031,585.7611882080,-0.0784790256,-0.6765618152,-1.9623240816,-4.4987976442,-38.7837983249,-112.4899155081,-0.0000000084,-0.0000000007,0.0057028152,-0.0000004829,-0.0000000403,0.3269129710
18.2700000000,7514.2066285082,24646.5977415069,1017.3007624992,0.0010801937,347.3322573940,0.5761148608,0.8927317748,51.1757068362,-0.0612034706,-3.5084792087,0.0000000004,0.0000000009,178.6835631503,0.0000000013,0.0000000031,586.0820871329,-0.0785245539,-0.6765573551,-1.9622513661,-4.5014075459,-38.7835426506,-112.4857471037,-0.0000000083,-0.0000000007,0.0056719512,-0.0000004730,-0.0000000393,0.3251437018
18.2800000000,7512.4193037013,24640.7353161402,1017.3253951368,0.0010804160,347.5224331612,0.5764163453,0.8927344751,51.1758616323,-0.0612389536,-3.5105132652,0.0000000004,0.0000000009,178.7813982433,0.0000000013,0.0000000031,586.4029862379,-0.0785698351,-0.6765529166,-1.9621790448,-4.5040032844,-38.7832882137,-112.4816012970,-0.0000000081,-0.0000000007,0.0056412313,-0.0000004633,-0.0000000383,0.3233826853
18.2900000000,7510.6310005432,24634.8696817816,1017.3500412579,0.0010806385,347.7126090352,0.5767178078,0.8927371624,51.1760156792,-0.0612742442,-3.5125362940,0.0000000004,0.0000000009,178.8792333912,0.0000000013,0.0000000031,586.7238855232,-0.0786148704,-0.6765484996,-1.9621071159,-4.5065849261,-38.7830350102,-112.4774779823,-0.0000000079,-0.0000000007,0.0056106548,-0.0000004539,-0.0000000374,0.3216298907
18.3000000000,7508.8417190333,24629.0008384292,1017.3747008625,0.0010808612,347.9027850161,0.5770192482,0.8927398366,51.1761689795,-0.0613093434,-3.5145483467,0.0000000004,0.0000000009,178.9770685942,0.0000000013,0.0000000031,587.0447849890,-0.0786596609,-0.6765441041,-1.9620355775,-4.5091525372,-38.7827830359,-112.4733770540,-0.0000000078,-0.0000000006,0.0055802211,-0.0000004446,-0.0000000365,0.3198852871
18.3100000000,7507.0514591711,24623.1287860812,1017.3993739505,0.0010810839,348.0929611040,0.5773206665,0.8927424979,51.1763215355,-0.0613442519,-3.5165494748,0.0000000004,0.0000000009,179.0749038522,0.0000000013,0.0000000031,587.3656846352,-0.0787042079,-0.6765397299,-1.9619644278,-4.5117061838,-38.7825322870,-112.4692984074,-0.0000000076,-0.0000000006,0.0055499298,-0.0000004355,-0.0000000356,0.3181488438
18.3200000000,7505.2602209561,24617.2535247359,1017.4240605221,0.0010813068,348.2831372989,0.5776220627,0.8927451462,51.1764733498,-0.0613789708,-3.5185397294,0.0000000004,0.0000000009,179.1727391652,0.0000000013,0.0000000031,587.6865844620,-0.0787485124,-0.6765353770,-1.9618936649,-4.5142459314,-38.7822827591,-112.4652419377,-0.0000000074,-0.0000000006,0.0055197804,-0.0000004266,-0.0000000347,0.3164205301
18.3300000000,7503.4680043876,24611.3750543914,1017.4487605772,0.0010815298,348.4733136009,0.5779234368,0.8927477816,51.1766244248,-0.0614135009,-3.5205191616,0.0000000004,0.0000000009,179.2705745334,0.0000000013,0.0000000031,588.0074844694,-0.0787925755,-0.6765310454,-1.9618232871,-4.5167718456,-38.7820344483,-112.4612075408,-0.0000000073,-0.0000000006,0.0054897722,-0.0000004178,-0.0000000339,0.3147003153
18.3400000000,7501.6748094652,24605.4933750459,1017.4734741158,0.0010817529,348.6634900101,0.5782247888,0.8927504042,51.1767747630,-0.0614478431,-3.5224878221,0.0000000004,0.0000000009,179.3684099566,0.0000000013,0.0000000031,588.3283846577,-0.0788363985,-0.6765267349,-1.9617532925,-4.5192839915,-38.7817873504,-112.4571951128,-0.0000000071,-0.0000000006,0.0054599047,-0.0000004093,-0.0000000331,0.3129881689
18.3500000000,7499.8806361883,24599.6084866976,1017.4982000504,0.0010819762,348.8536665264,0.5785261193,0.8927530140,51.1769243668,-0.0614819983,-3.5244457615,0.0000000004,0.0000000009,179.4662454350,0.0000000013,0.0000000031,588.6492850268,-0.0788799825,-0.6765224455,-1.9616836794,-4.5217824342,-38.7815414614,-112.4532045505,-0.0000000070,-0.0000000006,0.0054301775,-0.0000004009,-0.0000000323,0.3112840605
18.3600000000,7498.0854845563,24593.7203893447,1017.5229242005,0.0010822006,349.0438431500,0.5788274363,0.8927556109,51.1770732388,-0.0615159673,-3.5263930303,0.0000000004,0.0000000009,179.5640809686,0.0000000013,0.0000000031,588.9701855769,-0.0789233285,-0.6765181771,-1.9616144459,-4.5242672382,-38.7812967772,-112.4492357508,-0.0000000068,-0.0000000005,0.0054005899,-0.0000003926,-0.0000000315,0.3095879587
18.3700000000,7496.2893545687,24587.8290829855,1017.5476618252,0.0010824250,349.2340198809,0.5791287312,0.8927581952,51.1772213814,-0.0615497511,-3.5283296788,0.0000000004,0.0000000009,179.6619165574,0.0000000013,0.0000000031,589.2910863081,-0.0789664377,-0.6765139297,-1.9615455902,-4.5267384681,-38.7810532936,-112.4452886111,-0.0000000067,-0.0000000005,0.0053711415,-0.0000003846,-0.0000000307,0.3078998327
18.3800000000,7494.4922462250,24581.9345676180,1017.5724129245,0.0010826496,349.4241967191,0.5794300039,0.8927607668,51.1773687971,-0.0615833504,-3.5302557569,0.0000000004,0.0000000009,179.7597522014,0.0000000013,0.0000000031,589.6119872205,-0.0790093113,-0.6765097031,-1.9614771106,-4.5291961880,-38.7808110066,-112.4413630291,-0.0000000066,-0.0000000005,0.0053418317,-0.0000003767,-0.0000000299,0.3062196521
18.3900000000,7492.6941595245,24576.0368432405,1017.5971774985,0.0010828743,349.6143736648,0.5797312545,0.8927633257,51.1775154884,-0.0616167663,-3.5321713144,0.0000000004,0.0000000009,179.8575879007,0.0000000013,0.0000000031,589.9328883142,-0.0790519503,-0.6765054974,-1.9614090053,-4.5316404619,-38.7805699120,-112.4374589032,-0.0000000064,-0.0000000005,0.0053126600,-0.0000003689,-0.0000000292,0.3045473869
18.4000000000,7490.8950944668,24570.1359098511,1017.6219555471,0.0010830992,349.8045507180,0.5800324830,0.8927658721,51.1776614577,-0.0616499994,-3.5340764012,0.0000000004,0.0000000009,179.9554236553,0.0000000013,0.0000000031,590.2537895892,-0.0790943558,-0.6765013123,-1.9613412725,-4.5340713535,-38.7803300058,-112.4335761318,-0.0000000063,-0.0000000005,0.0052836258,-0.0000003613,-0.0000000285,0.3028830069
18.4100000000,7489.0950510512,24564.2317674481,1017.6467470704,0.0010833241,349.9947278788,0.5803336892,0.8927684059,51.1778067076,-0.0616830508,-3.5359710665,0.0000000004,0.0000000009,180.0532594652,0.0000000013,0.0000000031,590.5746910458,-0.0791365290,-0.6764971480,-1.9612739105,-4.5364889263,-38.7800912839,-112.4297146140,-0.0000000062,-0.0000000005,0.0052547286,-0.0000003539,-0.0000000278,0.3012264823
18.4200000000,7487.2940292773,24558.3244160296,1017.6715520683,0.0010835492,350.1849051471,0.5806348733,0.8927709272,51.1779512404,-0.0617159213,-3.5378553597,0.0000000004,0.0000000009,180.1510953304,0.0000000013,0.0000000031,590.8955926839,-0.0791784710,-0.6764930042,-1.9612069175,-4.5388932434,-38.7798537421,-112.4258742491,-0.0000000060,-0.0000000005,0.0052259680,-0.0000003465,-0.0000000271,0.2995777830
18.4300000000,7485.4920291444,24552.4138555938,1017.6963705410,0.0010837744,350.3750825231,0.5809360352,0.8927734360,51.1780950588,-0.0617486116,-3.5397293299,0.0000000004,0.0000000009,180.2489312511,0.0000000013,0.0000000031,591.2164945036,-0.0792201829,-0.6764888809,-1.9611402917,-4.5412843678,-38.7796173764,-112.4220549368,-0.0000000059,-0.0000000005,0.0051973433,-0.0000003394,-0.0000000265,0.2979368793
18.4400000000,7483.6890506521,24546.5000861389,1017.7212024883,0.0010839997,350.5652600069,0.5812371748,0.8927759324,51.1782381651,-0.0617811228,-3.5415930259,0.0000000004,0.0000000009,180.3467672272,0.0000000013,0.0000000031,591.5373965052,-0.0792616657,-0.6764847781,-1.9610740314,-4.5436623622,-38.7793821826,-112.4182565773,-0.0000000058,-0.0000000005,0.0051688542,-0.0000003324,-0.0000000258,0.2963037415
18.4500000000,7481.8850937997,24540.5831076631,1017.7460479103,0.0010842252,350.7554375984,0.5815382923,0.8927784165,51.1783805619,-0.0618134556,-3.5434464965,0.0000000004,0.0000000009,180.4446032587,0.0000000013,0.0000000031,591.8582986886,-0.0793029205,-0.6764806956,-1.9610081349,-4.5460272892,-38.7791481566,-112.4144790710,-0.0000000057,-0.0000000004,0.0051404999,-0.0000003255,-0.0000000252,0.2946783397
18.4600000000,7480.0801585867,24534.6629201645,1017.7709068071,0.0010844508,350.9456152978,0.5818393875,0.8927808882,51.1785222517,-0.0618456108,-3.5452897903,0.0000000004,0.0000000009,180.5424393457,0.0000000013,0.0000000031,592.1792010540,-0.0793439485,-0.6764766335,-1.9609426005,-4.5483792110,-38.7789152944,-112.4107223190,-0.0000000056,-0.0000000004,0.0051122801,-0.0000003188,-0.0000000245,0.2930606444
18.4700000000,7478.2742450126,24528.7395236414,1017.7957791785,0.0010846765,351.1357931051,0.5821404605,0.8927833476,51.1786632369,-0.0618775893,-3.5471229554,0.0000000004,0.0000000009,180.6402754882,0.0000000013,0.0000000031,592.5001036014,-0.0793847506,-0.6764725915,-1.9608774263,-4.5507181895,-38.7786835918,-112.4069862224,-0.0000000054,-0.0000000004,0.0050841943,-0.0000003122,-0.0000000239,0.2914506261
18.4800000000,7476.4673530768,24522.8129180919,1017.8206650247,0.0010849023,351.3259710203,0.5824415113,0.8927857947,51.1788035200,-0.0619093920,-3.5489460402,0.0000000004,0.0000000009,180.7381116863,0.0000000013,0.0000000031,592.8210063311,-0.0794253281,-0.6764685698,-1.9608126108,-4.5530442865,-38.7784530447,-112.4032706829,-0.0000000053,-0.0000000004,0.0050562418,-0.0000003057,-0.0000000234,0.2898482553
18.4900000000,7474.6594827787,24516.8831035142,1017.8455643455,0.0010851282,351.5161490435,0.5827425398,0.8927882297,51.1789431035,-0.0619410197,-3.5507590925,0.0000000004,0.0000000009,180.8359479399,0.0000000013,0.0000000031,593.1419092429,-0.0794656819,-0.6764645681,-1.9607481522,-4.5553575636,-38.7782236490,-112.3995756025,-0.0000000052,-0.0000000004,0.0050284222,-0.0000002994,-0.0000000228,0.2882535027
18.5000000000,7472.8506341178,24510.9500799064,1017.8704771411,0.0010853543,351.7063271749,0.5830435460,0.8927906525,51.1790819898,-0.0619724732,-3.5525621602,0.0000000004,0.0000000009,180.9337842491,0.0000000013,0.0000000031,593.4628123372,-0.0795058132,-0.6764605864,-1.9606840487,-4.5576580819,-38.7779954005,-112.3959008837,-0.0000000051,-0.0000000004,0.0050007350,-0.0000002931,-0.0000000222,0.2866663389
18.5100000000,7471.0408070935,24505.0138472668,1017.8954034115,0.0010855805,351.8965054143,0.5833445299,0.8927930632,51.1792201816,-0.0620037534,-3.5543552908,0.0000000004,0.0000000009,181.0316206140,0.0000000013,0.0000000031,593.7837156139,-0.0795457230,-0.6764566247,-1.9606202988,-4.5599459026,-38.7777682953,-112.3922464293,-0.0000000050,-0.0000000004,0.0049731797,-0.0000002871,-0.0000000217,0.2850867348
18.5200000000,7469.2300017053,24499.0744055935,1017.9203431566,0.0010858068,352.0866837620,0.5836454916,0.8927954618,51.1793576812,-0.0620348611,-3.5561385317,0.0000000004,0.0000000009,181.1294570345,0.0000000013,0.0000000031,594.1046190732,-0.0795854123,-0.6764526829,-1.9605569007,-4.5622210865,-38.7775423292,-112.3886121424,-0.0000000049,-0.0000000004,0.0049457558,-0.0000002811,-0.0000000211,0.2835146611
18.5300000000,7467.4182179527,24493.1317548847,1017.9452963765,0.0010860332,352.2768622179,0.5839464309,0.8927978483,51.1794944911,-0.0620657970,-3.5579119303,0.0000000004,0.0000000009,181.2272935107,0.0000000013,0.0000000031,594.4255227151,-0.0796248822,-0.6764487608,-1.9604938527,-4.5644836941,-38.7773174980,-112.3849979267,-0.0000000048,-0.0000000004,0.0049184627,-0.0000002752,-0.0000000206,0.2819500888
18.5400000000,7465.6054558349,24487.1858951386,1017.9702630711,0.0010862597,352.4670407821,0.5842473480,0.8928002229,51.1796306139,-0.0620965621,-3.5596755334,0.0000000004,0.0000000009,181.3251300426,0.0000000013,0.0000000031,594.7464265398,-0.0796641338,-0.6764448585,-1.9604311532,-4.5667337856,-38.7770937976,-112.3814036859,-0.0000000047,-0.0000000004,0.0048912999,-0.0000002695,-0.0000000201,0.2803929888
18.5500000000,7463.7917153516,24481.2368263533,1017.9952432405,0.0010864864,352.6572194547,0.5845482427,0.8928025856,51.1797660519,-0.0621271571,-3.5614293881,0.0000000004,0.0000000009,181.4229666303,0.0000000013,0.0000000031,595.0673305474,-0.0797031681,-0.6764409758,-1.9603688004,-4.5689714213,-38.7768712241,-112.3778293245,-0.0000000046,-0.0000000003,0.0048642670,-0.0000002639,-0.0000000196,0.2788433324
